sitution,time
walk,2:5:13:30
walk,2:5:13:40
walk,2:5:13:50
walk,2:5:14:0
walk,2:5:14:10
walk,2:5:14:20
walk,2:5:14:30
walk,2:5:14:40
walk,2:5:14:50
walk,2:5:15:0
walk,2:5:15:10
walk,2:5:15:20
walk,2:5:15:30
walk,2:5:15:40
walk,2:5:15:50
walk,2:5:16:0
walk,2:5:16:10
walk,2:5:16:20
walk,2:5:16:30
walk,2:5:16:40
walk,2:5:16:50
walk,2:5:17:0
walk,2:5:17:10
walk,2:5:17:20
walk,2:5:17:30
walk,2:5:17:40
walk,2:5:17:50
walk,2:5:18:0
walk,2:5:18:10
walk,2:5:18:20
walk,2:5:18:30
walk,2:5:18:40
walk,2:5:18:50
walk,2:5:19:0
walk,2:5:19:10
walk,2:5:19:20
walk,2:5:19:30
walk,2:5:19:40
walk,2:5:19:50
walk,2:5:20:0
walk,2:5:20:10
walk,2:5:20:20
walk,2:5:20:30
walk,2:5:20:40
walk,2:5:20:50
walk,2:5:21:0
walk,2:5:21:10
walk,2:5:21:20
walk,2:5:21:30
walk,2:5:21:40
walk,2:5:21:50
walk,2:5:22:0
walk,2:5:22:10
walk,2:5:22:20
walk,2:5:22:30
walk,2:5:22:40
walk,2:5:22:50
walk,2:5:23:0
walk,2:5:23:10
walk,2:5:23:20
walk,2:5:23:30
walk,2:5:23:40
walk,2:5:23:50
walk,2:5:24:0
walk,2:5:24:10
walk,2:5:24:20
walk,2:5:24:30
walk,2:5:24:40
walk,2:5:24:50
walk,2:5:25:0
walk,2:5:25:10
walk,2:5:25:20
walk,2:5:25:30
walk,2:5:25:40
walk,2:5:25:50
walk,2:5:26:0
walk,2:5:26:10
walk,2:5:26:20
walk,2:5:26:30
walk,2:5:26:40
walk,2:5:26:50
walk,2:5:27:0
walk,2:5:27:10
walk,2:5:27:20
walk,2:5:27:30
walk,2:5:27:40
walk,2:5:27:50
walk,2:5:28:0
walk,2:5:28:10
walk,2:5:28:20
walk,2:5:28:30
walk,2:5:28:40
walk,2:5:28:50
walk,2:5:29:0
walk,2:5:29:10
walk,2:5:29:20
walk,2:5:29:30
walk,2:5:29:40
walk,2:5:29:50
walk,2:5:30:0
walk,2:5:30:10
walk,2:5:30:20
walk,2:5:30:30
walk,2:5:30:40
walk,2:5:30:50
walk,2:5:31:0
walk,2:5:31:10
walk,2:5:31:20
walk,2:5:31:30
walk,2:5:31:40
walk,2:5:31:50
walk,2:5:32:0
walk,2:5:32:10
walk,2:5:32:20
walk,2:5:32:30
walk,2:5:32:40
walk,2:5:32:50
walk,2:5:33:0
walk,2:5:33:10
walk,2:5:33:20
walk,2:5:33:30
walk,2:5:33:40
walk,2:5:33:50
walk,2:5:34:0
walk,2:5:34:10
walk,2:5:34:20
walk,2:5:34:30
walk,2:5:34:40
walk,2:5:34:50
walk,2:5:35:0
walk,2:5:35:10
walk,2:5:35:20
walk,2:5:35:30
walk,2:5:35:40
walk,2:5:35:50
walk,2:5:36:0
walk,2:5:36:10
rest,2:5:36:20
rest,2:5:36:30
rest,2:5:36:40
rest,2:5:36:50
rest,2:5:37:0
rest,2:5:37:10
rest,2:5:37:20
rest,2:5:37:30
rest,2:5:37:40
rest,2:5:37:50
rest,2:5:38:0
rest,2:5:38:10
rest,2:5:38:20
rest,2:5:38:30
rest,2:5:38:40
rest,2:5:38:50
rest,2:5:39:0
rest,2:5:39:10
rest,2:5:39:20
rest,2:5:39:30
rest,2:5:39:40
rest,2:5:39:50
rest,2:5:40:0
rest,2:5:40:10
rest,2:5:40:20
rest,2:5:40:30
rest,2:5:40:40
rest,2:5:40:50
rest,2:5:41:0
rest,2:5:41:10
rest,2:5:41:20
rest,2:5:41:30
rest,2:5:41:40
rest,2:5:41:50
rest,2:5:42:0
rest,2:5:42:10
rest,2:5:42:20
rest,2:5:42:30
rest,2:5:42:40
rest,2:5:42:50
rest,2:5:43:0
rest,2:5:43:10
rest,2:5:43:20
rest,2:5:43:30
rest,2:5:43:40
rest,2:5:43:50
rest,2:5:44:0
rest,2:5:44:10
rest,2:5:44:20
rest,2:5:44:30
rest,2:5:44:40
rest,2:5:44:50
rest,2:5:45:0
rest,2:5:45:10
rest,2:5:45:20
rest,2:5:45:30
rest,2:5:45:40
rest,2:5:45:50
rest,2:5:46:0
rest,2:5:46:10
rest,2:5:46:20
rest,2:5:46:30
rest,2:5:46:40
rest,2:5:46:50
rest,2:5:47:0
rest,2:5:47:10
rest,2:5:47:20
rest,2:5:47:30
rest,2:5:47:40
rest,2:5:47:50
rest,2:5:48:0
rest,2:5:48:10
rest,2:5:48:20
rest,2:5:48:30
rest,2:5:48:40
rest,2:5:48:50
rest,2:5:49:0
rest,2:5:49:10
rest,2:5:49:20
rest,2:5:49:30
rest,2:5:49:40
rest,2:5:49:50
rest,2:5:50:0
rest,2:5:50:10
rest,2:5:50:20
rest,2:5:50:30
rest,2:5:50:40
rest,2:5:50:50
rest,2:5:51:0
rest,2:5:51:10
rest,2:5:51:20
rest,2:5:51:30
rest,2:5:51:40
rest,2:5:51:50
rest,2:5:52:0
rest,2:5:52:10
rest,2:5:52:20
rest,2:5:52:30
rest,2:5:52:40
rest,2:5:52:50
rest,2:5:53:0
rest,2:5:53:10
rest,2:5:53:20
rest,2:5:53:30
rest,2:5:53:40
rest,2:5:53:50
rest,2:5:54:0
rest,2:5:54:10
rest,2:5:54:20
rest,2:5:54:30
rest,2:5:54:40
rest,2:5:54:50
rest,2:5:55:0
rest,2:5:55:10
rest,2:5:55:20
rest,2:5:55:30
rest,2:5:55:40
rest,2:5:55:50
rest,2:5:56:0
rest,2:5:56:10
rest,2:5:56:20
rest,2:5:56:30
rest,2:5:56:40
rest,2:5:56:50
rest,2:5:57:0
rest,2:5:57:10
rest,2:5:57:20
rest,2:5:57:30
rest,2:5:57:40
rest,2:5:57:50
rest,2:5:58:0
rest,2:5:58:10
rest,2:5:58:20
rest,2:5:58:30
rest,2:5:58:40
rest,2:5:58:50
rest,2:5:59:0
rest,2:5:59:10
rest,2:5:59:20
rest,2:5:59:30
rest,2:5:59:40
rest,2:5:59:50
rest,2:6:0:0
rest,2:6:0:10
rest,2:6:0:20
rest,2:6:0:30
rest,2:6:0:40
rest,2:6:0:50
rest,2:6:1:0
rest,2:6:1:10
rest,2:6:1:20
rest,2:6:1:30
rest,2:6:1:40
rest,2:6:1:50
rest,2:6:2:0
rest,2:6:2:10
rest,2:6:2:20
rest,2:6:2:30
rest,2:6:2:40
rest,2:6:2:50
rest,2:6:3:0
rest,2:6:3:10
rest,2:6:3:20
rest,2:6:3:30
rest,2:6:3:40
rest,2:6:3:50
rest,2:6:4:0
rest,2:6:4:10
rest,2:6:4:20
rest,2:6:4:30
rest,2:6:4:40
rest,2:6:4:50
rest,2:6:5:0
rest,2:6:5:10
rest,2:6:5:20
rest,2:6:5:30
rest,2:6:5:40
rest,2:6:5:50
rest,2:6:6:0
rest,2:6:6:10
rest,2:6:6:20
rest,2:6:6:30
rest,2:6:6:40
rest,2:6:6:50
rest,2:6:7:0
rest,2:6:7:10
rest,2:6:7:20
rest,2:6:7:30
rest,2:6:7:40
rest,2:6:7:50
rest,2:6:8:0
rest,2:6:8:10
rest,2:6:8:20
rest,2:6:8:30
rest,2:6:8:40
rest,2:6:8:50
rest,2:6:9:0
rest,2:6:9:10
rest,2:6:9:20
rest,2:6:9:30
rest,2:6:9:40
rest,2:6:9:50
rest,2:6:10:0
rest,2:6:10:10
rest,2:6:10:20
rest,2:6:10:30
rest,2:6:10:40
rest,2:6:10:50
rest,2:6:11:0
rest,2:6:11:10
rest,2:6:11:20
rest,2:6:11:30
rest,2:6:11:40
rest,2:6:11:50
rest,2:6:12:0
rest,2:6:12:10
rest,2:6:12:20
rest,2:6:12:30
rest,2:6:12:40
rest,2:6:12:50
rest,2:6:13:0
rest,2:6:13:10
rest,2:6:13:20
rest,2:6:13:30
rest,2:6:13:40
rest,2:6:13:50
rest,2:6:14:0
rest,2:6:14:10
rest,2:6:14:20
rest,2:6:14:30
rest,2:6:14:40
rest,2:6:14:50
rest,2:6:15:0
rest,2:6:15:10
rest,2:6:15:20
rest,2:6:15:30
rest,2:6:15:40
rest,2:6:15:50
rest,2:6:16:0
rest,2:6:16:10
rest,2:6:16:20
rest,2:6:16:30
rest,2:6:16:40
rest,2:6:16:50
rest,2:6:17:0
rest,2:6:17:10
rest,2:6:17:20
rest,2:6:17:30
rest,2:6:17:40
rest,2:6:17:50
rest,2:6:18:0
rest,2:6:18:10
rest,2:6:18:20
rest,2:6:18:30
rest,2:6:18:40
rest,2:6:18:50
rest,2:6:19:0
rest,2:6:19:10
rest,2:6:19:20
rest,2:6:19:30
rest,2:6:19:40
rest,2:6:19:50
rest,2:6:20:0
rest,2:6:20:10
rest,2:6:20:20
rest,2:6:20:30
rest,2:6:20:40
rest,2:6:20:50
rest,2:6:21:0
rest,2:6:21:10
rest,2:6:21:20
rest,2:6:21:30
rest,2:6:21:40
rest,2:6:21:50
rest,2:6:22:0
rest,2:6:22:10
rest,2:6:22:20
rest,2:6:22:30
walk,2:6:22:40
walk,2:6:22:50
walk,2:6:23:0
walk,2:6:23:10
walk,2:6:23:20
walk,2:6:23:30
walk,2:6:23:40
walk,2:6:23:50
walk,2:6:24:0
walk,2:6:24:10
walk,2:6:24:20
walk,2:6:24:30
walk,2:6:24:40
walk,2:6:24:50
walk,2:6:25:0
walk,2:6:25:10
walk,2:6:25:20
walk,2:6:25:30
walk,2:6:25:40
walk,2:6:25:50
walk,2:6:26:0
walk,2:6:26:10
walk,2:6:26:20
walk,2:6:26:30
walk,2:6:26:40
walk,2:6:26:50
walk,2:6:27:0
walk,2:6:27:10
walk,2:6:27:20
walk,2:6:27:30
walk,2:6:27:40
walk,2:6:27:50
walk,2:6:28:0
walk,2:6:28:10
walk,2:6:28:20
walk,2:6:28:30
walk,2:6:28:40
walk,2:6:28:50
walk,2:6:29:0
walk,2:6:29:10
walk,2:6:29:20
walk,2:6:29:30
walk,2:6:29:40
walk,2:6:29:50
walk,2:6:30:0
walk,2:6:30:10
walk,2:6:30:20
walk,2:6:30:30
walk,2:6:30:40
walk,2:6:30:50
walk,2:6:31:0
walk,2:6:31:10
walk,2:6:31:20
walk,2:6:31:30
walk,2:6:31:40
walk,2:6:31:50
walk,2:6:32:0
walk,2:6:32:10
walk,2:6:32:20
walk,2:6:32:30
walk,2:6:32:40
walk,2:6:32:50
walk,2:6:33:0
walk,2:6:33:10
walk,2:6:33:20
walk,2:6:33:30
walk,2:6:33:40
walk,2:6:33:50
walk,2:6:34:0
walk,2:6:34:10
walk,2:6:34:20
walk,2:6:34:30
walk,2:6:34:40
walk,2:6:34:50
walk,2:6:35:0
walk,2:6:35:10
walk,2:6:35:20
walk,2:6:35:30
walk,2:6:35:40
walk,2:6:35:50
walk,2:6:36:0
walk,2:6:36:10
walk,2:6:36:20
walk,2:6:36:30
walk,2:6:36:40
walk,2:6:36:50
walk,2:6:37:0
walk,2:6:37:10
walk,2:6:37:20
walk,2:6:37:30
walk,2:6:37:40
walk,2:6:37:50
walk,2:6:38:0
walk,2:6:38:10
walk,2:6:38:20
walk,2:6:38:30
walk,2:6:38:40
walk,2:6:38:50
walk,2:6:39:0
walk,2:6:39:10
walk,2:6:39:20
walk,2:6:39:30
walk,2:6:39:40
walk,2:6:39:50
walk,2:6:40:0
walk,2:6:40:10
walk,2:6:40:20
walk,2:6:40:30
walk,2:6:40:40
walk,2:6:40:50
walk,2:6:41:0
walk,2:6:41:10
walk,2:6:41:20
walk,2:6:41:30
walk,2:6:41:40
walk,2:6:41:50
walk,2:6:42:0
walk,2:6:42:10
walk,2:6:42:20
walk,2:6:42:30
walk,2:6:42:40
walk,2:6:42:50
walk,2:6:43:0
walk,2:6:43:10
walk,2:6:43:20
walk,2:6:43:30
walk,2:6:43:40
walk,2:6:43:50
walk,2:6:44:0
walk,2:6:44:10
walk,2:6:44:20
walk,2:6:44:30
walk,2:6:44:40
walk,2:6:44:50
walk,2:6:45:0
walk,2:6:45:10
walk,2:6:45:20
walk,2:6:45:30
walk,2:6:45:40
walk,2:6:45:50
walk,2:6:46:0
walk,2:6:46:10
walk,2:6:46:20
walk,2:6:46:30
walk,2:6:46:40
walk,2:6:46:50
rest,2:6:47:0
rest,2:6:47:10
rest,2:6:47:20
rest,2:6:47:30
rest,2:6:47:40
rest,2:6:47:50
rest,2:6:48:0
rest,2:6:48:10
rest,2:6:48:20
rest,2:6:48:30
rest,2:6:48:40
rest,2:6:48:50
rest,2:6:49:0
rest,2:6:49:10
rest,2:6:49:20
rest,2:6:49:30
rest,2:6:49:40
rest,2:6:49:50
rest,2:6:50:0
rest,2:6:50:10
rest,2:6:50:20
rest,2:6:50:30
rest,2:6:50:40
rest,2:6:50:50
rest,2:6:51:0
rest,2:6:51:10
rest,2:6:51:20
rest,2:6:51:30
rest,2:6:51:40
rest,2:6:51:50
rest,2:6:52:0
rest,2:6:52:10
rest,2:6:52:20
rest,2:6:52:30
rest,2:6:52:40
rest,2:6:52:50
rest,2:6:53:0
rest,2:6:53:10
rest,2:6:53:20
rest,2:6:53:30
rest,2:6:53:40
rest,2:6:53:50
rest,2:6:54:0
rest,2:6:54:10
rest,2:6:54:20
rest,2:6:54:30
rest,2:6:54:40
rest,2:6:54:50
rest,2:6:55:0
rest,2:6:55:10
rest,2:6:55:20
rest,2:6:55:30
rest,2:6:55:40
rest,2:6:55:50
rest,2:6:56:0
rest,2:6:56:10
rest,2:6:56:20
rest,2:6:56:30
rest,2:6:56:40
rest,2:6:56:50
rest,2:6:57:0
rest,2:6:57:10
rest,2:6:57:20
rest,2:6:57:30
rest,2:6:57:40
rest,2:6:57:50
rest,2:6:58:0
rest,2:6:58:10
rest,2:6:58:20
rest,2:6:58:30
rest,2:6:58:40
rest,2:6:58:50
rest,2:6:59:0
rest,2:6:59:10
rest,2:6:59:20
rest,2:6:59:30
rest,2:6:59:40
rest,2:6:59:50
rest,2:7:0:0
rest,2:7:0:10
rest,2:7:0:20
rest,2:7:0:30
rest,2:7:0:40
rest,2:7:0:50
rest,2:7:1:0
rest,2:7:1:10
rest,2:7:1:20
rest,2:7:1:30
rest,2:7:1:40
rest,2:7:1:50
rest,2:7:2:0
rest,2:7:2:10
rest,2:7:2:20
rest,2:7:2:30
rest,2:7:2:40
rest,2:7:2:50
rest,2:7:3:0
rest,2:7:3:10
rest,2:7:3:20
rest,2:7:3:30
rest,2:7:3:40
rest,2:7:3:50
rest,2:7:4:0
rest,2:7:4:10
rest,2:7:4:20
rest,2:7:4:30
rest,2:7:4:40
rest,2:7:4:50
rest,2:7:5:0
rest,2:7:5:10
rest,2:7:5:20
rest,2:7:5:30
rest,2:7:5:40
rest,2:7:5:50
rest,2:7:6:0
rest,2:7:6:10
rest,2:7:6:20
rest,2:7:6:30
rest,2:7:6:40
rest,2:7:6:50
rest,2:7:7:0
rest,2:7:7:10
rest,2:7:7:20
rest,2:7:7:30
rest,2:7:7:40
rest,2:7:7:50
rest,2:7:8:0
rest,2:7:8:10
rest,2:7:8:20
rest,2:7:8:30
rest,2:7:8:40
rest,2:7:8:50
rest,2:7:9:0
rest,2:7:9:10
rest,2:7:9:20
rest,2:7:9:30
rest,2:7:9:40
rest,2:7:9:50
rest,2:7:10:0
rest,2:7:10:10
rest,2:7:10:20
rest,2:7:10:30
rest,2:7:10:40
rest,2:7:10:50
rest,2:7:11:0
walk,2:7:11:10
walk,2:7:11:20
walk,2:7:11:30
walk,2:7:11:40
walk,2:7:11:50
walk,2:7:12:0
walk,2:7:12:10
walk,2:7:12:20
walk,2:7:12:30
walk,2:7:12:40
walk,2:7:12:50
walk,2:7:13:0
walk,2:7:13:10
walk,2:7:13:20
walk,2:7:13:30
walk,2:7:13:40
walk,2:7:13:50
walk,2:7:14:0
walk,2:7:14:10
walk,2:7:14:20
walk,2:7:14:30
walk,2:7:14:40
walk,2:7:14:50
walk,2:7:15:0
walk,2:7:15:10
walk,2:7:15:20
walk,2:7:15:30
walk,2:7:15:40
walk,2:7:15:50
walk,2:7:16:0
walk,2:7:16:10
walk,2:7:16:20
walk,2:7:16:30
walk,2:7:16:40
walk,2:7:16:50
walk,2:7:17:0
walk,2:7:17:10
walk,2:7:17:20
walk,2:7:17:30
walk,2:7:17:40
walk,2:7:17:50
walk,2:7:18:0
walk,2:7:18:10
walk,2:7:18:20
walk,2:7:18:30
walk,2:7:18:40
walk,2:7:18:50
walk,2:7:19:0
walk,2:7:19:10
walk,2:7:19:20
walk,2:7:19:30
walk,2:7:19:40
walk,2:7:19:50
walk,2:7:20:0
walk,2:7:20:10
walk,2:7:20:20
walk,2:7:20:30
walk,2:7:20:40
walk,2:7:20:50
walk,2:7:21:0
walk,2:7:21:10
walk,2:7:21:20
walk,2:7:21:30
walk,2:7:21:40
walk,2:7:21:50
walk,2:7:22:0
walk,2:7:22:10
walk,2:7:22:20
walk,2:7:22:30
walk,2:7:22:40
walk,2:7:22:50
walk,2:7:23:0
walk,2:7:23:10
walk,2:7:23:20
walk,2:7:23:30
walk,2:7:23:40
walk,2:7:23:50
walk,2:7:24:0
walk,2:7:24:10
walk,2:7:24:20
walk,2:7:24:30
walk,2:7:24:40
walk,2:7:24:50
walk,2:7:25:0
walk,2:7:25:10
walk,2:7:25:20
walk,2:7:25:30
walk,2:7:25:40
walk,2:7:25:50
walk,2:7:26:0
walk,2:7:26:10
walk,2:7:26:20
walk,2:7:26:30
walk,2:7:26:40
walk,2:7:26:50
walk,2:7:27:0
walk,2:7:27:10
walk,2:7:27:20
walk,2:7:27:30
walk,2:7:27:40
walk,2:7:27:50
walk,2:7:28:0
walk,2:7:28:10
walk,2:7:28:20
walk,2:7:28:30
walk,2:7:28:40
walk,2:7:28:50
walk,2:7:29:0
walk,2:7:29:10
walk,2:7:29:20
walk,2:7:29:30
walk,2:7:29:40
walk,2:7:29:50
walk,2:7:30:0
walk,2:7:30:10
walk,2:7:30:20
walk,2:7:30:30
walk,2:7:30:40
walk,2:7:30:50
walk,2:7:31:0
walk,2:7:31:10
walk,2:7:31:20
walk,2:7:31:30
walk,2:7:31:40
walk,2:7:31:50
walk,2:7:32:0
walk,2:7:32:10
walk,2:7:32:20
walk,2:7:32:30
walk,2:7:32:40
walk,2:7:32:50
walk,2:7:33:0
walk,2:7:33:10
walk,2:7:33:20
walk,2:7:33:30
walk,2:7:33:40
walk,2:7:33:50
walk,2:7:34:0
walk,2:7:34:10
walk,2:7:34:20
walk,2:7:34:30
walk,2:7:34:40
walk,2:7:34:50
walk,2:7:35:0
walk,2:7:35:10
walk,2:7:35:20
walk,2:7:35:30
walk,2:7:35:40
walk,2:7:35:50
walk,2:7:36:0
walk,2:7:36:10
walk,2:7:36:20
walk,2:7:36:30
walk,2:7:36:40
walk,2:7:36:50
walk,2:7:37:0
walk,2:7:37:10
walk,2:7:37:20
walk,2:7:37:30
walk,2:7:37:40
walk,2:7:37:50
walk,2:7:38:0
walk,2:7:38:10
walk,2:7:38:20
walk,2:7:38:30
walk,2:7:38:40
walk,2:7:38:50
walk,2:7:39:0
walk,2:7:39:10
walk,2:7:39:20
walk,2:7:39:30
walk,2:7:39:40
walk,2:7:39:50
walk,2:7:40:0
walk,2:7:40:10
walk,2:7:40:20
walk,2:7:40:30
walk,2:7:40:40
walk,2:7:40:50
walk,2:7:41:0
walk,2:7:41:10
walk,2:7:41:20
walk,2:7:41:30
walk,2:7:41:40
walk,2:7:41:50
walk,2:7:42:0
walk,2:7:42:10
walk,2:7:42:20
walk,2:7:42:30
walk,2:7:42:40
walk,2:7:42:50
walk,2:7:43:0
walk,2:7:43:10
walk,2:7:43:20
walk,2:7:43:30
walk,2:7:43:40
walk,2:7:43:50
walk,2:7:44:0
walk,2:7:44:10
walk,2:7:44:20
walk,2:7:44:30
walk,2:7:44:40
walk,2:7:44:50
walk,2:7:45:0
walk,2:7:45:10
walk,2:7:45:20
walk,2:7:45:30
walk,2:7:45:40
walk,2:7:45:50
walk,2:7:46:0
walk,2:7:46:10
walk,2:7:46:20
walk,2:7:46:30
walk,2:7:46:40
walk,2:7:46:50
walk,2:7:47:0
walk,2:7:47:10
walk,2:7:47:20
walk,2:7:47:30
walk,2:7:47:40
walk,2:7:47:50
walk,2:7:48:0
walk,2:7:48:10
walk,2:7:48:20
walk,2:7:48:30
walk,2:7:48:40
walk,2:7:48:50
walk,2:7:49:0
walk,2:7:49:10
walk,2:7:49:20
walk,2:7:49:30
walk,2:7:49:40
walk,2:7:49:50
walk,2:7:50:0
walk,2:7:50:10
walk,2:7:50:20
walk,2:7:50:30
walk,2:7:50:40
walk,2:7:50:50
walk,2:7:51:0
walk,2:7:51:10
walk,2:7:51:20
walk,2:7:51:30
walk,2:7:51:40
walk,2:7:51:50
walk,2:7:52:0
walk,2:7:52:10
walk,2:7:52:20
walk,2:7:52:30
walk,2:7:52:40
walk,2:7:52:50
walk,2:7:53:0
walk,2:7:53:10
walk,2:7:53:20
walk,2:7:53:30
walk,2:7:53:40
walk,2:7:53:50
walk,2:7:54:0
walk,2:7:54:10
walk,2:7:54:20
walk,2:7:54:30
walk,2:7:54:40
rest,2:7:54:50
rest,2:7:55:0
rest,2:7:55:10
rest,2:7:55:20
rest,2:7:55:30
rest,2:7:55:40
rest,2:7:55:50
rest,2:7:56:0
rest,2:7:56:10
rest,2:7:56:20
rest,2:7:56:30
rest,2:7:56:40
rest,2:7:56:50
rest,2:7:57:0
rest,2:7:57:10
rest,2:7:57:20
rest,2:7:57:30
rest,2:7:57:40
rest,2:7:57:50
rest,2:7:58:0
rest,2:7:58:10
rest,2:7:58:20
rest,2:7:58:30
rest,2:7:58:40
rest,2:7:58:50
rest,2:7:59:0
rest,2:7:59:10
rest,2:7:59:20
rest,2:7:59:30
rest,2:7:59:40
rest,2:7:59:50
rest,2:8:0:0
rest,2:8:0:10
rest,2:8:0:20
rest,2:8:0:30
rest,2:8:0:40
rest,2:8:0:50
rest,2:8:1:0
rest,2:8:1:10
rest,2:8:1:20
rest,2:8:1:30
rest,2:8:1:40
rest,2:8:1:50
rest,2:8:2:0
rest,2:8:2:10
rest,2:8:2:20
rest,2:8:2:30
rest,2:8:2:40
rest,2:8:2:50
rest,2:8:3:0
rest,2:8:3:10
rest,2:8:3:20
rest,2:8:3:30
rest,2:8:3:40
rest,2:8:3:50
rest,2:8:4:0
rest,2:8:4:10
rest,2:8:4:20
rest,2:8:4:30
rest,2:8:4:40
rest,2:8:4:50
rest,2:8:5:0
rest,2:8:5:10
rest,2:8:5:20
walk,2:8:5:30
walk,2:8:5:40
walk,2:8:5:50
walk,2:8:6:0
walk,2:8:6:10
walk,2:8:6:20
walk,2:8:6:30
walk,2:8:6:40
walk,2:8:6:50
walk,2:8:7:0
walk,2:8:7:10
walk,2:8:7:20
walk,2:8:7:30
walk,2:8:7:40
walk,2:8:7:50
walk,2:8:8:0
walk,2:8:8:10
walk,2:8:8:20
walk,2:8:8:30
walk,2:8:8:40
walk,2:8:8:50
walk,2:8:9:0
walk,2:8:9:10
walk,2:8:9:20
walk,2:8:9:30
walk,2:8:9:40
walk,2:8:9:50
walk,2:8:10:0
walk,2:8:10:10
walk,2:8:10:20
walk,2:8:10:30
walk,2:8:10:40
walk,2:8:10:50
walk,2:8:11:0
walk,2:8:11:10
walk,2:8:11:20
walk,2:8:11:30
walk,2:8:11:40
walk,2:8:11:50
walk,2:8:12:0
walk,2:8:12:10
walk,2:8:12:20
walk,2:8:12:30
walk,2:8:12:40
walk,2:8:12:50
walk,2:8:13:0
walk,2:8:13:10
walk,2:8:13:20
walk,2:8:13:30
walk,2:8:13:40
walk,2:8:13:50
walk,2:8:14:0
walk,2:8:14:10
walk,2:8:14:20
walk,2:8:14:30
walk,2:8:14:40
walk,2:8:14:50
walk,2:8:15:0
walk,2:8:15:10
walk,2:8:15:20
walk,2:8:15:30
walk,2:8:15:40
walk,2:8:15:50
walk,2:8:16:0
walk,2:8:16:10
walk,2:8:16:20
walk,2:8:16:30
walk,2:8:16:40
walk,2:8:16:50
walk,2:8:17:0
walk,2:8:17:10
walk,2:8:17:20
walk,2:8:17:30
walk,2:8:17:40
walk,2:8:17:50
walk,2:8:18:0
walk,2:8:18:10
walk,2:8:18:20
walk,2:8:18:30
walk,2:8:18:40
walk,2:8:18:50
walk,2:8:19:0
walk,2:8:19:10
walk,2:8:19:20
walk,2:8:19:30
walk,2:8:19:40
walk,2:8:19:50
walk,2:8:20:0
walk,2:8:20:10
walk,2:8:20:20
walk,2:8:20:30
walk,2:8:20:40
walk,2:8:20:50
walk,2:8:21:0
walk,2:8:21:10
walk,2:8:21:20
walk,2:8:21:30
walk,2:8:21:40
walk,2:8:21:50
walk,2:8:22:0
walk,2:8:22:10
walk,2:8:22:20
walk,2:8:22:30
walk,2:8:22:40
walk,2:8:22:50
walk,2:8:23:0
walk,2:8:23:10
walk,2:8:23:20
walk,2:8:23:30
walk,2:8:23:40
walk,2:8:23:50
walk,2:8:24:0
walk,2:8:24:10
walk,2:8:24:20
walk,2:8:24:30
walk,2:8:24:40
walk,2:8:24:50
walk,2:8:25:0
walk,2:8:25:10
walk,2:8:25:20
walk,2:8:25:30
walk,2:8:25:40
walk,2:8:25:50
walk,2:8:26:0
walk,2:8:26:10
walk,2:8:26:20
walk,2:8:26:30
walk,2:8:26:40
walk,2:8:26:50
walk,2:8:27:0
walk,2:8:27:10
walk,2:8:27:20
walk,2:8:27:30
walk,2:8:27:40
walk,2:8:27:50
walk,2:8:28:0
walk,2:8:28:10
walk,2:8:28:20
walk,2:8:28:30
walk,2:8:28:40
walk,2:8:28:50
walk,2:8:29:0
walk,2:8:29:10
walk,2:8:29:20
walk,2:8:29:30
walk,2:8:29:40
walk,2:8:29:50
walk,2:8:30:0
walk,2:8:30:10
walk,2:8:30:20
walk,2:8:30:30
walk,2:8:30:40
walk,2:8:30:50
walk,2:8:31:0
walk,2:8:31:10
walk,2:8:31:20
walk,2:8:31:30
walk,2:8:31:40
walk,2:8:31:50
walk,2:8:32:0
walk,2:8:32:10
walk,2:8:32:20
walk,2:8:32:30
walk,2:8:32:40
walk,2:8:32:50
walk,2:8:33:0
walk,2:8:33:10
walk,2:8:33:20
walk,2:8:33:30
walk,2:8:33:40
walk,2:8:33:50
walk,2:8:34:0
walk,2:8:34:10
walk,2:8:34:20
walk,2:8:34:30
walk,2:8:34:40
walk,2:8:34:50
walk,2:8:35:0
walk,2:8:35:10
walk,2:8:35:20
walk,2:8:35:30
walk,2:8:35:40
walk,2:8:35:50
walk,2:8:36:0
walk,2:8:36:10
walk,2:8:36:20
walk,2:8:36:30
walk,2:8:36:40
walk,2:8:36:50
walk,2:8:37:0
walk,2:8:37:10
walk,2:8:37:20
walk,2:8:37:30
walk,2:8:37:40
walk,2:8:37:50
walk,2:8:38:0
walk,2:8:38:10
walk,2:8:38:20
walk,2:8:38:30
walk,2:8:38:40
walk,2:8:38:50
walk,2:8:39:0
walk,2:8:39:10
walk,2:8:39:20
walk,2:8:39:30
walk,2:8:39:40
walk,2:8:39:50
walk,2:8:40:0
walk,2:8:40:10
walk,2:8:40:20
walk,2:8:40:30
walk,2:8:40:40
walk,2:8:40:50
walk,2:8:41:0
walk,2:8:41:10
walk,2:8:41:20
walk,2:8:41:30
walk,2:8:41:40
walk,2:8:41:50
walk,2:8:42:0
walk,2:8:42:10
walk,2:8:42:20
walk,2:8:42:30
walk,2:8:42:40
walk,2:8:42:50
walk,2:8:43:0
walk,2:8:43:10
walk,2:8:43:20
walk,2:8:43:30
walk,2:8:43:40
walk,2:8:43:50
walk,2:8:44:0
walk,2:8:44:10
walk,2:8:44:20
walk,2:8:44:30
walk,2:8:44:40
walk,2:8:44:50
walk,2:8:45:0
walk,2:8:45:10
walk,2:8:45:20
